date,pm25
2018-04-04 20:00:00,190.0
2018-04-04 21:00:00,221.0
2018-04-04 22:00:00,231.0
2018-04-04 23:00:00,185.0
2018-04-05 00:00:00,273.0
2018-04-05 01:00:00,308.0
2018-04-05 02:00:00,345.0
2018-04-05 03:00:00,361.0
2018-04-05 04:00:00,382.0
2018-04-05 05:00:00,375.0
2018-04-05 06:00:00,412.0
2018-04-05 07:00:00,413.0
2018-04-05 08:00:00,401.0
2018-04-05 09:00:00,384.0
2018-04-05 10:00:00,364.0
2018-04-05 11:00:00,308.0
2018-04-05 12:00:00,53.0
2018-04-05 13:00:00,40.0
2018-04-05 14:00:00,67.0
2018-04-05 15:00:00,107.0
2018-04-05 16:00:00,83.0
2018-04-05 17:00:00,51.0
2018-04-05 18:00:00,27.0
2018-04-05 19:00:00,35.0
2018-04-05 20:00:00,49.0
2018-04-05 21:00:00,182.0
2018-04-05 22:00:00,187.0
2018-04-05 23:00:00,178.0
2018-04-06 00:00:00,188.0
2018-04-06 01:00:00,219.0
2018-04-06 02:00:00,154.0
2018-04-06 03:00:00,129.0
2018-04-06 04:00:00,221.0
2018-04-06 05:00:00,211.0
2018-04-06 06:00:00,142.0
2018-04-06 07:00:00,120.0
2018-04-06 08:00:00,178.0
2018-04-06 09:00:00,146.0
2018-04-06 10:00:00,101.0
2018-04-06 11:00:00,150.0
2018-04-06 12:00:00,75.0
2018-04-06 13:00:00,53.0
2018-04-06 14:00:00,58.0
2018-04-06 15:00:00,128.0
2018-04-06 16:00:00,140.0
2018-04-06 17:00:00,136.0
2018-04-06 18:00:00,75.0
2018-04-06 19:00:00,48.0
2018-04-06 20:00:00,55.56392769179089
2018-04-06 21:00:00,74.62829187362566
2018-04-06 22:00:00,3.0
2018-04-06 23:00:00,40.0
2018-04-07 00:00:00,58.0
2018-04-07 01:00:00,12.0
2018-04-07 02:00:00,4.0
2018-04-07 03:00:00,10.0
2018-04-07 04:00:00,36.0
2018-04-07 05:00:00,61.0
2018-04-07 06:00:00,79.0
2018-04-07 07:00:00,132.0
2018-04-07 08:00:00,53.0
2018-04-07 09:00:00,22.0
2018-04-07 10:00:00,68.0
2018-04-07 11:00:00,81.0
2018-04-07 12:00:00,73.0
2018-04-07 13:00:00,64.0
2018-04-07 14:00:00,40.0
2018-04-07 15:00:00,55.0
2018-04-07 16:00:00,61.0
2018-04-07 17:00:00,71.0
2018-04-07 18:00:00,81.0
2018-04-07 19:00:00,70.0
2018-04-07 20:00:00,45.0
2018-04-07 21:00:00,44.0
2018-04-07 22:00:00,64.0
2018-04-07 23:00:00,95.0
2018-04-08 00:00:00,90.0
2018-04-08 01:00:00,147.0
2018-04-08 02:00:00,49.0
2018-04-08 03:00:00,37.0
2018-04-08 04:00:00,32.0
2018-04-08 05:00:00,43.0
2018-04-08 06:00:00,56.0
2018-04-08 07:00:00,95.0
2018-04-08 08:00:00,64.0
2018-04-08 09:00:00,49.0
2018-04-08 10:00:00,45.0
2018-04-08 11:00:00,70.0
2018-04-08 12:00:00,79.0
2018-04-08 13:00:00,76.0
2018-04-08 14:00:00,71.0
2018-04-08 15:00:00,49.0
2018-04-08 16:00:00,41.0
2018-04-08 17:00:00,56.0
2018-04-08 18:00:00,90.0
2018-04-08 19:00:00,83.0
2018-04-08 20:00:00,70.0
2018-04-08 21:00:00,38.0
2018-04-08 22:00:00,32.0
2018-04-08 23:00:00,41.0
2018-04-09 00:00:00,72.0
2018-04-09 01:00:00,77.0
2018-04-09 02:00:00,96.0
2018-04-09 03:00:00,84.0
2018-04-09 04:00:00,52.0
2018-04-09 05:00:00,48.0
2018-04-09 06:00:00,69.0
2018-04-09 07:00:00,111.0
2018-04-09 08:00:00,140.0
2018-04-09 09:00:00,101.0
2018-04-09 10:00:00,35.0
2018-04-09 11:00:00,2.0
2018-04-09 12:00:00,5.0
2018-04-09 13:00:00,36.0
2018-04-09 14:00:00,52.0
2018-04-09 15:00:00,58.0
2018-04-09 16:00:00,19.0
2018-04-09 17:00:00,7.0
2018-04-09 18:00:00,25.0
2018-04-09 19:00:00,42.0
2018-04-09 20:00:00,94.0
2018-04-09 21:00:00,127.0
2018-04-09 22:00:00,113.0
2018-04-09 23:00:00,92.0
2018-04-10 00:00:00,151.0
2018-04-10 01:00:00,114.0
2018-04-10 02:00:00,201.0
2018-04-10 03:00:00,232.0
2018-04-10 04:00:00,166.0
2018-04-10 05:00:00,97.0
2018-04-10 06:00:00,124.0
2018-04-10 07:00:00,178.0
2018-04-10 08:00:00,200.0
2018-04-10 09:00:00,225.0
2018-04-10 10:00:00,97.0
2018-04-10 11:00:00,70.0
2018-04-10 12:00:00,54.0
2018-04-10 13:00:00,69.0
2018-04-10 14:00:00,126.0
2018-04-10 15:00:00,120.0
2018-04-10 16:00:00,106.0
2018-04-10 17:00:00,52.0
2018-04-10 18:00:00,58.0
2018-04-10 19:00:00,44.0
2018-04-10 20:00:00,78.0
2018-04-10 21:00:00,118.0
2018-04-10 22:00:00,85.0
2018-04-10 23:00:00,50.0
2018-04-11 00:00:00,24.0
2018-04-11 01:00:00,45.0
2018-04-11 02:00:00,69.0
2018-04-11 03:00:00,90.0
2018-04-11 04:00:00,99.0
2018-04-11 05:00:00,79.0
2018-04-11 06:00:00,35.0
2018-04-11 07:00:00,39.0
2018-04-11 08:00:00,21.0
2018-04-11 09:00:00,83.0
2018-04-11 10:00:00,83.0
2018-04-11 11:00:00,85.0
2018-04-11 12:00:00,64.0
2018-04-11 13:00:00,40.0
2018-04-11 14:00:00,52.0
2018-04-11 15:00:00,81.0
2018-04-11 16:00:00,103.0
2018-04-11 17:00:00,69.0
2018-04-11 18:00:00,28.0
2018-04-11 19:00:00,6.0
2018-04-11 20:00:00,17.0
2018-04-11 21:00:00,17.0
2018-04-11 22:00:00,27.0
2018-04-11 23:00:00,46.0
2018-04-12 00:00:00,35.0
2018-04-12 01:00:00,14.0
2018-04-12 02:00:00,25.0
2018-04-12 03:00:00,23.0
2018-04-12 04:00:00,86.0
2018-04-12 05:00:00,27.0
2018-04-12 06:00:00,21.0
2018-04-12 07:00:00,1.0
2018-04-12 08:00:00,8.0
2018-04-12 09:00:00,34.0
2018-04-12 10:00:00,76.0
2018-04-12 11:00:00,71.0
2018-04-12 12:00:00,77.0
2018-04-12 13:00:00,57.0
2018-04-12 14:00:00,36.0
2018-04-12 15:00:00,66.0
2018-04-12 16:00:00,63.0
2018-04-12 17:00:00,37.0
2018-04-12 18:00:00,29.0
2018-04-12 19:00:00,28.0
2018-04-12 20:00:00,49.0
2018-04-12 21:00:00,63.0
2018-04-12 22:00:00,69.0
2018-04-12 23:00:00,312.0
2018-04-13 00:00:00,261.0
2018-04-13 01:00:00,67.0
2018-04-13 02:00:00,70.0
2018-04-13 03:00:00,152.0
2018-04-13 04:00:00,115.0
2018-04-13 05:00:00,300.0
2018-04-13 06:00:00,228.0
2018-04-13 07:00:00,270.0
2018-04-13 08:00:00,247.0
2018-04-13 09:00:00,306.0
2018-04-13 10:00:00,177.0
2018-04-13 11:00:00,52.0
2018-04-13 12:00:00,14.0
2018-04-13 13:00:00,9.0
2018-04-13 14:00:00,12.0
2018-04-13 15:00:00,56.0
2018-04-13 16:00:00,35.0
2018-04-13 17:00:00,11.0
2018-04-13 18:00:00,60.0
2018-04-13 19:00:00,47.0
2018-04-13 20:00:00,44.0
2018-04-13 21:00:00,59.0
2018-04-13 22:00:00,72.0
2018-04-13 23:00:00,182.0
2018-04-14 00:00:00,324.0
2018-04-14 01:00:00,291.0
2018-04-14 02:00:00,282.0
2018-04-14 03:00:00,156.0
2018-04-14 04:00:00,160.0
2018-04-14 05:00:00,220.0
2018-04-14 06:00:00,262.0
2018-04-14 07:00:00,307.0
2018-04-14 08:00:00,308.0
2018-04-14 09:00:00,326.0
2018-04-14 10:00:00,277.0
2018-04-14 11:00:00,96.0
2018-04-14 12:00:00,45.0
2018-04-14 13:00:00,11.0
2018-04-14 14:00:00,11.0
2018-04-14 15:00:00,4.0
2018-04-14 16:00:00,12.0
2018-04-14 17:00:00,19.0
2018-04-14 18:00:00,17.0
2018-04-14 19:00:00,42.0
2018-04-14 20:00:00,46.0
2018-04-14 21:00:00,61.0
2018-04-14 22:00:00,100.0
2018-04-14 23:00:00,160.0
2018-04-15 00:00:00,234.0
2018-04-15 01:00:00,187.0
2018-04-15 02:00:00,183.0
2018-04-15 03:00:00,204.0
2018-04-15 04:00:00,321.0
2018-04-15 05:00:00,301.0
2018-04-15 06:00:00,326.0
2018-04-15 07:00:00,356.0
2018-04-15 08:00:00,345.0
2018-04-15 09:00:00,316.0
2018-04-15 10:00:00,175.0
2018-04-15 11:00:00,141.0
2018-04-15 12:00:00,27.0
2018-04-15 13:00:00,9.0
2018-04-15 14:00:00,8.0
2018-04-15 15:00:00,19.0
2018-04-15 16:00:00,36.0
2018-04-15 17:00:00,39.0
2018-04-15 18:00:00,34.0
2018-04-15 19:00:00,50.0
2018-04-15 20:00:00,55.0
2018-04-15 21:00:00,63.0
2018-04-15 22:00:00,110.0
2018-04-15 23:00:00,88.0
2018-04-16 00:00:00,118.0
2018-04-16 01:00:00,180.0
2018-04-16 02:00:00,278.0
2018-04-16 03:00:00,218.69681519146172
2018-04-16 04:00:00,160.48645171128754
2018-04-16 05:00:00,267.25446446205586
2018-04-16 06:00:00,273.08298226663373
2018-04-16 07:00:00,242.31114901507615
2018-04-16 08:00:00,171.92678249665312
2018-04-16 09:00:00,138.4657185679298
2018-04-16 10:00:00,74.46787219424859
2018-04-16 11:00:00,63.108145342025544
2018-04-16 12:00:00,68.28428071710077
2018-04-16 13:00:00,44.17772221923582
2018-04-16 14:00:00,44.93172276002921
2018-04-16 15:00:00,51.57261769024261
2018-04-16 16:00:00,53.24369839424188
2018-04-16 17:00:00,33.75113891796267
2018-04-16 18:00:00,35.137433980725724
2018-04-16 19:00:00,40.13144523164775
2018-04-16 20:00:00,55.563927694653145
2018-04-16 21:00:00,74.62829187349297
2018-04-16 22:00:00,131.38097657656562
2018-04-16 23:00:00,196.56453606497618
2018-04-17 00:00:00,170.73696051857286
2018-04-17 01:00:00,193.49933524036953
2018-04-17 02:00:00,210.8406358424439
2018-04-17 03:00:00,218.6968151914648
2018-04-17 04:00:00,160.48645171130377
2018-04-17 05:00:00,267.25446446205115
2018-04-17 06:00:00,273.0829822666316
2018-04-17 07:00:00,242.3111490150753
2018-04-17 08:00:00,171.92678249665985
2018-04-17 09:00:00,138.46571856794944
2018-04-17 10:00:00,74.46787219425934
2018-04-17 11:00:00,63.10814534202502
2018-04-17 12:00:00,68.28428071709544
2018-04-17 13:00:00,44.17772221923507
2018-04-17 14:00:00,44.931722760030375
2018-04-17 15:00:00,51.57261769024236
2018-04-17 16:00:00,53.243698394241264
2018-04-17 17:00:00,33.751138917964646
2018-04-17 18:00:00,35.13743398072432
2018-04-17 19:00:00,40.1314452316461
2018-04-17 20:00:00,55.56392769465104
2018-04-17 21:00:00,74.6282918734916
2018-04-17 22:00:00,131.3809765765623
2018-04-17 23:00:00,196.56453606497243
2018-04-18 00:00:00,170.73696051856376
2018-04-18 01:00:00,193.49933524035237
2018-04-18 02:00:00,210.84063584242648
2018-04-18 03:00:00,218.6968151914472
2018-04-18 04:00:00,160.48645171129886
2018-04-18 05:00:00,267.25446446204273
2018-04-18 06:00:00,273.0829822666202
2018-04-18 07:00:00,242.31114901506012
2018-04-18 08:00:00,171.92678249665042
2018-04-18 09:00:00,138.46571856795
2018-04-18 10:00:00,74.46787219426363
2018-04-18 11:00:00,63.108145342026
2018-04-18 12:00:00,68.28428071709533
2018-04-18 13:00:00,44.17772221923732
2018-04-18 14:00:00,44.931722760030894
2018-04-18 15:00:00,51.57261769024285
2018-04-18 16:00:00,53.24369839424005
2018-04-18 17:00:00,24.0
2018-04-18 18:00:00,9.0
2018-04-18 19:00:00,27.0
2018-04-18 20:00:00,26.0
2018-04-18 21:00:00,55.0
2018-04-18 22:00:00,81.0
2018-04-18 23:00:00,81.0
2018-04-19 00:00:00,79.0
2018-04-19 01:00:00,84.0
2018-04-19 02:00:00,88.0
2018-04-19 03:00:00,144.0
2018-04-19 04:00:00,125.0
2018-04-19 05:00:00,124.0
2018-04-19 06:00:00,211.0
2018-04-19 07:00:00,303.0
2018-04-19 08:00:00,242.0
2018-04-19 09:00:00,111.0
2018-04-19 10:00:00,132.0
2018-04-19 11:00:00,70.0
2018-04-19 12:00:00,53.0
2018-04-19 13:00:00,47.0
2018-04-19 14:00:00,54.0
2018-04-19 15:00:00,61.0
2018-04-19 16:00:00,66.0
2018-04-19 17:00:00,33.0
2018-04-19 18:00:00,40.0
2018-04-19 19:00:00,29.0
2018-04-19 20:00:00,57.0
2018-04-19 21:00:00,57.0
2018-04-19 22:00:00,75.0
2018-04-19 23:00:00,89.0
2018-04-20 00:00:00,92.0
